北京,Java,15.0,3-5年,本科,互联网,A轮,20-99人,同一科技
北京,Java,16.5,3-5年,本科,计算机软件,已上市,1000-9999人,联龙博通
北京,Java,27.0,5-10年,本科,移动互联网,D轮及以上,10000人以上,美菜网
北京,Java,5.0,1-3年,本科,计算机软件,已上市,1000-9999人,宇信科技
北京,Java,14.0,3-5年,大专,计算机软件,,100-499人,上海弘雅
北京,Java,20.0,5-10年,本科,移动互联网,天使轮,0-20人,道可道也
北京,Java,22.5,3-5年,本科,互联网,B轮,20-99人,智帆金科
北京,java,15.0,3-5年,大专,贸易/进出口,未融资,100-499人,赤骥商贸有限公司
北京,Java,15.0,3-5年,本科,电子商务,未融资,20-99人,梦幻小屋
北京,Java,27.0,5-10年,学历不限,生活服务,已上市,10000人以上,神州优车集团
北京,Java,12.5,3-5年,本科,互联网,已上市,500-999人,艾融软件
北京,Java,15.0,5-10年,本科,互联网,不需要融资,500-999人,北大软件
北京,Java,20.0,3-5年,本科,其他行业,未融资,1000-9999人,清华同衡
北京,Java,16.0,3-5年,本科,互联网,未融资,0-20人,北京财阶科技有限公司
北京,Java,18.0,3-5年,本科,在线教育,未融资,20-99人,延河教育
北京,Java,22.5,3-5年,硕士,互联网,不需要融资,100-499人,北京理工新源
北京,Java,30.0,1-3年,本科,互联网,已上市,10000人以上,阿里巴巴集团
北京,Java,17.5,3-5年,本科,通信/网络设备,不需要融资,100-499人,天舟通信
北京,java工程师,12.5,3-5年,本科,电子商务,不需要融资,1000-9999人,惠买集团
北京,Java,37.5,3-5年,本科,计算机软件,已上市,1000-9999人,京东云
北京,Java,32.0,5-10年,本科,在线教育,D轮及以上,100-499人,斯脉集团
北京,Java-中级,17.5,3-5年,本科,互联网,C轮,100-499人,北京智慧图
北京,JAVA,24.0,5-10年,大专,O2O,C轮,500-999人,团车网
北京,Java,31.0,3-5年,本科,移动互联网,B轮,100-499人,凯叔讲故事
北京,Java,30.0,3-5年,本科,互联网,A轮,100-499人,艾瓦特
北京,Java,13.0,3-5年,本科,医疗健康,不需要融资,1000-9999人,一龄博士俱乐部
北京,Java,15.0,3-5年,本科,计算机软件,不需要融资,20-99人,井立通
北京,Java,17.5,5-10年,本科,计算机软件,已上市,1000-9999人,联龙博通
北京,Java工程师,30.0,经验不限,本科,移动互联网,D轮及以上,10000人以上,VIPKID
北京,Java,15.0,3-5年,本科,计算机软件,B轮,100-499人,云沃客
北京,Java,22.5,3-5年,大专,O2O,B轮,20-99人,北京车兔宝
北京,Java,13.5,1-3年,本科,计算机软件,D轮及以上,10000人以上,京北方
北京,Java,15.5,5-10年,大专,计算机软件,,20-99人,金源汇科技
北京,Java,22.5,1-3年,本科,移动互联网,C轮,1000-9999人,vip kid
北京,Java,22.5,5-10年,本科,计算机软件,已上市,1000-9999人,东方网力
北京,Java,15.0,3-5年,本科,互联网,不需要融资,0-20人,北京素墨科技
北京,Java工程师,45.0,1-3年,硕士,电子商务,已上市,10000人以上,京东集团
北京,Java架构师,32.5,5-10年,本科,互联网金融,不需要融资,1000-9999人,马上消费金融
北京,Java,21.5,3-5年,本科,移动互联网,未融资,20-99人,车畅达
北京,Java工程师,20.0,3-5年,本科,互联网,已上市,10000人以上,好未来
北京,Java,7.0,1年以内,本科,计算机软件,,0-20人,红桥科技
北京,Java,9.0,3-5年,本科,计算机软件,未融资,0-20人,讼道技术
北京,中级  JAVA,10.0,3-5年,本科,工程施工,不需要融资,1000-9999人,瑞祥装饰
北京,Java研发,25.0,3-5年,本科,电子商务,已上市,10000人以上,京东集团
北京,高级Java,35.0,5-10年,本科,数据服务,不需要融资,100-499人,柯贝互动
北京,Java,30.0,经验不限,本科,移动互联网,已上市,500-999人,映客直播
北京,Java,15.0,3-5年,本科,计算机软件,未融资,20-99人,众信易成
北京,Java,15.0,3-5年,本科,互联网,已上市,20-99人,金尚互联
北京,Java,6.5,1-3年,学历不限,移动互联网,未融资,0-20人,北京金玉电子科技...
北京,JAVA工程师,15.0,3-5年,本科,计算机软件,已上市,10000人以上,文思海辉
北京,Java工程师,15.0,1-3年,本科,计算机软件,不需要融资,1000-9999人,北京纬创
北京,Java,10.0,1-3年,本科,通信/网络设备,,100-499人,网思科技有限公司
北京,Java,25.0,3-5年,本科,互联网,未融资,100-499人,随变科技
北京,Java,30.0,3-5年,本科,互联网,C轮,10000人以上,蚂蚁金服
北京,Java工程师,15.0,1-3年,本科,计算机软件,不需要融资,10000人以上,华为
北京,Java架构师,25.0,5-10年,本科,计算机软件,已上市,1000-9999人,拓尔思
北京,Java,13.5,1-3年,本科,互联网,天使轮,20-99人,小V咖
北京,Java,20.0,3-5年,本科,证券/期货,未融资,20-99人,添信资本/添信科技
北京,Java,22.5,3-5年,本科,生活服务,D轮及以上,100-499人,会分期
北京,Java工程师,19.5,5-10年,本科,互联网,不需要融资,1000-9999人,凤凰房产
北京,Java,13.0,3-5年,本科,计算机软件,天使轮,100-499人,上海宣郝
北京,Java developer,17.5,3-5年,本科,企业服务,不需要融资,500-999人,TLScontact
北京,Java（本科）,14.0,3-5年,本科,计算机服务,已上市,100-499人,音明电子
北京,Java,13.0,3-5年,本科,通信/网络设备,天使轮,20-99人,资信物联
北京,Java,27.5,3-5年,本科,O2O,D轮及以上,100-499人,河狸家
北京,中级 JAVA,14.0,3-5年,大专,工程施工,不需要融资,1000-9999人,瑞祥装饰
北京,Java,28.5,3-5年,大专,移动互联网,不需要融资,20-99人,莱熙科技
北京,Java,13.0,1-3年,本科,计算机软件,不需要融资,10000人以上,亚信科技
北京,Java,22.5,3-5年,本科,其他专业服务,,100-499人,云美家
北京,Java,15.0,3-5年,本科,互联网,,20-99人,北京康德曼
北京,Java,10.0,1-3年,本科,计算机软件,未融资,20-99人,佑逸
北京,java开发工程师,30.0,5-10年,本科,电子商务,已上市,10000人以上,京东集团
北京,Java,37.5,3-5年,本科,移动互联网,C轮,1000-9999人,vip kid
北京,Java,7.5,应届生,本科,计算机软件,不需要融资,20-99人,露天
北京,java工程师,20.0,5-10年,本科,互联网,B轮,1000-9999人,象翌微链
北京,Java,22.5,5-10年,本科,O2O,B轮,20-99人,北京车兔宝
北京,JAVA,15.0,1-3年,本科,通信/网络设备,未融资,0-20人,星视域
北京,Java,37.5,3-5年,本科,O2O,D轮及以上,10000人以上,美团点评
北京,Java,18.5,5-10年,本科,互联网,A轮,20-99人,上海雁展
北京,Java,15.0,3-5年,本科,计算机软件,未融资,100-499人,北京易联达
北京,Java,20.0,3-5年,本科,在线教育,未融资,100-499人,青华园教育
北京,Java工程师,15.0,3-5年,本科,计算机软件,未融资,10000人以上,软通动力
北京,java,11.5,1-3年,本科,广告营销,天使轮,0-20人,有为互动
北京,Java工程师,27.5,5-10年,本科,互联网,A轮,500-999人,禧云国际
北京,Java,37.5,5-10年,本科,互联网金融,,20-99人,江苏智慧金融
北京,Java Engineer,32.5,5-10年,本科,计算机软件,已上市,10000人以上,vmware
北京,Java,15.0,3-5年,本科,计算机软件,未融资,20-99人,中科华汇
北京,Java开发经理,24.0,5-10年,本科,互联网,已上市,10000人以上,苏宁云商集团
北京,Java,25.5,5-10年,本科,生活服务,B轮,100-499人,裕木
北京,高级/资深JAVA工程师,30.0,经验不限,本科,移动互联网,D轮及以上,10000人以上,VIPKID
北京,Java,30.0,1-3年,本科,移动互联网,D轮及以上,10000人以上,滴滴出行
北京,Java,30.0,3-5年,本科,O2O,已上市,10000人以上,美团网
北京,Java,19.0,3-5年,本科,互联网,已上市,1000-9999人,拓尔思
北京,Java,35.0,5-10年,本科,互联网,D轮及以上,500-999人,衣二三
北京,Java后端工程师,37.5,经验不限,本科,移动互联网,D轮及以上,10000人以上,今日头条
北京,java研发经理,17.5,3-5年,本科,物业服务,未融资,500-999人,和家生活
北京,Java工程师,40.0,3-5年,本科,电子商务,已上市,10000人以上,京东集团
北京,Java,7.5,3-5年,大专,数据服务,,0-20人,星瀚联动科技（北...
北京,java高级工程师,15.0,1-3年,本科,在线教育,不需要融资,10000人以上,优胜教育
北京,Java,11.0,3-5年,本科,通信/网络设备,,100-499人,新东能建
北京,Java,14.0,3-5年,本科,通信/网络设备,,100-499人,网思科技有限公司
